ID Estacion,Autoridad Ambiental,Estación,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),Año,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Máximo,Fechas/horas del máximo,Mínimo,Fechas/horas del mínimo,Días de excedencias,Nombre del Departamento,Nombre del Municipio,Tipo de Estación
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,DViento,deg,1,2011,256.8,321637.5091,1411,16.0,0,0.0,244.2,350.8,359.5,2011-11-29 01:00:00.000000000,1.3,2011-11-29 07:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,DViento,deg,24,2011,257.4,14984.01,59,16.0,0,0.0,257.9,304.2,336.8,2011-11-16 00:00:00.000000000,99.7,2011-11-08 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PLiquida,mm,1,2011,4.0,293.5,74,1.0,0,0.0,2.8,12.8,23.0,2011-12-20 02:00:00.000000000,1.5,2011-11-07 23:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,P,mmHg,1,2011,645.9,2917013.928,4516,52.0,0,0.0,646.1,648.1,649.8,2011-09-12 10:00:00.000000000,641.6,2011-10-27 17:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,P,mmHg,24,2011,645.9,121434.69,188,52.0,0,0.0,645.9,647.2,647.9,2011-10-20 00:00:00.000000000,644.0,2011-10-27 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PST,ugm3,24,2011,72.0,6353.05,84,69.0,0,0.0,73.4,124.8,155.7,2011-12-02 00:00:00.000000000,21.1,2011-06-23 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,RGlobal,Wm2,1,2011,158.9,224195.8715,1411,16.0,0,0.0,6.5,777.3,946.6,2011-11-19 13:00:00.000000000,4.0,2011-11-03 01:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,RGlobal,Wm2,24,2011,158.9,9375.37,59,16.0,0,0.0,157.0,227.4,233.4,2011-11-21 00:00:00.000000000,105.8,2011-12-27 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,TAire2,Celsius,1,2011,21.2,14682.27347,694,8.0,0,0.0,20.2,27.1,29.3,2011-12-22 16:00:00.000000000,16.8,2011-12-12 08:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,TAire2,Celsius,24,2011,21.2,613.55,29,8.0,0,0.0,21.2,22.6,23.0,2011-12-22 00:00:00.000000000,19.4,2011-12-08 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,VViento,ms,1,2011,2.0,999.982934,509,6.0,0,0.0,1.8,4.0,4.7,2011-12-20 16:00:00.000000000,1.0,2011-11-17 11:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PST,ugm3,24,2011,87.0,7582.23,83,68.0,0,0.0,87.0,156.7,176.7,2011-08-28 00:00:00.000000000,25.1,2011-08-31 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,DViento,deg,1,2011,239.0,273122.2769,1316,15.0,0,0.0,229.2,326.8,358.4,2011-11-08 11:00:00.000000000,1.3,2011-12-27 20:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,DViento,deg,24,2011,239.4,12875.08,54,15.0,0,0.0,243.0,301.9,328.1,2011-12-23 00:00:00.000000000,137.5,2011-12-30 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PLiquida,mm,1,2011,2.0,45.288,23,0.0,0,0.0,1.6,3.6,3.8,2011-12-11 17:00:00.000000000,1.1,2011-11-17 18:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,RGlobal,Wm2,1,2011,147.0,193596.2668,1317,15.0,0,0.0,10.1,746.9,894.3,2011-12-15 13:00:00.000000000,6.0,2011-11-13 23:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,RGlobal,Wm2,24,2011,145.8,7870.88,54,15.0,0,0.0,146.4,208.7,217.3,2011-12-22 00:00:00.000000000,85.2,2011-12-05 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,TAire2,Celsius,1,2011,20.0,12268.00817,614,7.0,0,0.0,19.1,26.6,28.5,2011-12-22 15:00:00.000000000,15.4,2011-12-08 08:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,TAire2,Celsius,24,2011,20.0,499.56,25,7.0,0,0.0,20.3,21.7,21.8,2011-12-22 00:00:00.000000000,17.9,2011-12-19 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,VViento,ms,1,2011,1.7,1746.809457,1001,11.0,0,0.0,1.6,3.9,5.2,2011-11-14 15:00:00.000000000,1.0,2011-12-29 07:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,VViento,ms,24,2011,1.7,57.11,33,9.0,0,0.0,1.7,2.2,2.2,2011-12-22 00:00:00.000000000,1.4,2011-11-09 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,HAire,perc,24,2011,73.5,18748.3,255,70.0,0,0.0,75.3,88.4,92.8,2011-12-05 00:00:00.000000000,46.1,2011-09-01 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,PLiquida,mm,1,2011,0.4,1949.0,5517,63.0,0,0.0,0.0,4.1,53.2,2011-06-18 02:00:00.000000000,0.0,2011-04-13 07:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,PLiquida,mm,24,2011,8.4,1917.4,227,62.0,0,0.0,4.4,41.6,64.6,2011-06-18 00:00:00.000000000,0.0,2011-05-08 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,TAire,Celsius,1,2011,20.9,129277.5342,6191,71.0,0,0.0,20.1,28.1,30.4,2011-05-30 17:00:00.000000000,15.5,2011-09-11 03:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,TAire,Celsius,24,2011,20.9,5322.67,255,70.0,0,0.0,20.8,23.4,23.8,2011-06-10 00:00:00.000000000,18.3,2011-10-30 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,VViento,ms,1,2011,1.1,6585.484767,6191,71.0,0,0.0,0.9,3.7,7.2,2011-08-10 15:00:00.000000000,0.0,2011-04-26 01:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,VViento,ms,24,2011,1.1,270.55,255,70.0,0,0.0,1.0,1.7,2.0,2011-08-10 00:00:00.000000000,0.4,2011-10-14 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,HAire,perc,1,2011,73.5,454767.8771,6191,71.0,0,0.0,76.4,100.0,100.0,2011-11-22 05:00:00.000000000,19.5,2011-09-05 14:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
29509.0,AMVA,TRÁFICO CENTRO,6.252639,-75.569833,P,mmHg,1,2011,639.1,3626685.886,5675,65.0,0,0.0,638.9,642.7,644.3,2011-03-10 11:00:00.000000000,635.0,2011-12-09 18:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29509.0,AMVA,TRÁFICO CENTRO,6.252639,-75.569833,P,mmHg,24,2011,639.0,152092.86,238,65.0,0,0.0,638.5,641.7,642.5,2011-03-10 00:00:00.000000000,636.6,2011-12-21 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,P,mmHg,1,2011,639.4,218673.2609,342,4.0,0,0.0,639.6,641.4,641.8,2011-08-28 09:00:00.000000000,635.4,2011-08-27 17:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,P,mmHg,24,2011,639.4,7672.97,12,3.0,0,0.0,639.3,640.3,640.4,2011-08-28 00:00:00.000000000,638.5,2011-08-27 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
30422.0,CORANTIOQUIA,CA. BARBOSA 2011,6.406389,-75.392222,PLiquida,mm,24,2011,1.9,52.3,27,7.0,0,0.0,0.3,11.9,15.7,2011-02-16 00:00:00.000000000,0.0,2011-02-03 00:00:00.000000000,0,ANTIOQUIA,BARBOSA,Indicativa
30422.0,CORANTIOQUIA,CA. BARBOSA 2011,6.406389,-75.392222,VViento,ms,24,2011,1.4,37.66,26,7.0,0,0.0,1.5,2.3,2.4,2011-02-20 00:00:00.000000000,0.2,2011-02-07 00:00:00.000000000,0,ANTIOQUIA,BARBOSA,Indicativa
30417.0,CORANTIOQUIA,CA. BELEN AGUAS FRIAS 2011,6.234722,-75.628056,PLiquida,mm,24,2011,2.6,76.5,29,8.0,0,0.0,0.0,15.7,17.8,2011-01-03 00:00:00.000000000,0.0,2011-01-01 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Indicativa
30423.0,CORANTIOQUIA,CA. BELLO 2011,6.316667,-75.538333,PLiquida,mm,24,2011,2.2,37.79,17,5.0,0,0.0,0.2,12.4,14.7,2011-12-15 00:00:00.000000000,0.0,2011-12-14 00:00:00.000000000,0,ANTIOQUIA,BELLO,Indicativa
30423.0,CORANTIOQUIA,CA. BELLO 2011,6.316667,-75.538333,VViento,ms,24,2011,0.6,9.59,17,5.0,0,0.0,0.5,0.8,0.8,2011-12-25 00:00:00.000000000,0.3,2011-12-16 00:00:00.000000000,0,ANTIOQUIA,BELLO,Indicativa
30424.0,CORANTIOQUIA,CA. COPACABANA 2011,6.378611,-75.486944,PLiquida,mm,24,2011,5.5,205.08,37,10.0,0,0.0,1.8,23.7,24.6,2011-09-25 00:00:00.000000000,0.0,2011-09-22 00:00:00.000000000,0,ANTIOQUIA,COPACABANA,Indicativa
30424.0,CORANTIOQUIA,CA. COPACABANA 2011,6.378611,-75.486944,VViento,ms,24,2011,0.6,21.95,37,10.0,0,0.0,0.6,0.9,0.9,2011-10-06 00:00:00.000000000,0.2,2011-10-10 00:00:00.000000000,0,ANTIOQUIA,COPACABANA,Indicativa
30418.0,CORANTIOQUIA,CA. S. ANT. DE PRADO 2011,6.185278,-75.656111,PLiquida,mm,24,2011,9.3,269.8,29,8.0,0,0.0,4.0,51.3,58.2,2011-11-04 00:00:00.000000000,0.0,2011-10-26 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Indicativa
30420.0,CORANTIOQUIA,CA. STA. ELENA 2011,6.210278,-75.497778,PLiquida,mm,24,2011,7.2,157.79,22,6.0,0,0.0,1.2,32.8,39.1,2011-03-09 00:00:00.000000000,0.0,2011-03-13 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Indicativa
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,NO,ugm3,1,2011,23.7,166046.7779,7014,80.0,0,0.0,15.0,102.9,224.5,2011-02-28 07:00:00.000000000,1.0,2011-09-02 14:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Fija
30423.0,CORANTIOQUIA,CA. BELLO 2011,6.316667,-75.538333,PM10,ugm3,24,2011,17.8,89.14,5,4.0,0,0.0,16.6,26.6,26.9,2011-12-21 00:00:00.000000000,7.4,2011-12-27 00:00:00.000000000,0,ANTIOQUIA,BELLO,Indicativa
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,VViento,ms,1,2012,1.6,5083.492858,3180,36.0,0,0.0,1.1,4.0,6.3,2012-11-10 17:00:00.000000000,0.0,2012-12-05 12:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,VViento,ms,24,2012,1.3,71.28,53,14.0,0,0.0,1.4,2.2,2.4,2012-05-23 00:00:00.000000000,0.5,2012-12-11 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
99999.0,AMVA,ITA-PLANTA TRATAMIENTO,6.193806,-75.59125,O3,ugm3,1,2011,21.1,38532.10064,1830,21.0,0,0.0,13.2,88.0,117.5,2011-05-19 14:00:00.000000000,0.0,2011-05-02 07:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
99999.0,AMVA,ITA-PLANTA TRATAMIENTO,6.193806,-75.59125,O3,ugm3,8,2011,21.3,37899.4,1777,20.0,0,0.0,16.4,61.2,78.0,2011-05-26 18:00:00.000000000,1.0,2011-06-11 04:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,HAire,perc,24,2012,70.7,5797.67,82,22.0,0,0.0,71.3,84.2,86.4,2012-03-20 00:00:00.000000000,55.0,2012-02-22 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,O3,ugm3,8,2011,24.5,162013.0,6626,76.0,133,2.01,16.7,80.5,126.5,2011-01-22 18:00:00.000000000,0.0,2011-05-01 07:00:00.000000000,34,ANTIOQUIA,ITAGÜÍ,Fija
30420.0,CORANTIOQUIA,CA. STA. ELENA 2011,6.210278,-75.497778,PM10,ugm3,24,2011,18.3,128.0,7,4.0,0,0.0,15.0,30.5,31.0,2011-03-16 00:00:00.000000000,12.0,2011-03-12 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Indicativa
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,O3,ugm3,1,2011,24.9,161516.7565,6490,74.0,83,1.28,11.1,109.6,186.7,2011-01-22 16:00:00.000000000,0.0,2011-05-26 08:00:00.000000000,42,ANTIOQUIA,ITAGÜÍ,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,TAire,Celsius,1,2012,21.5,114019.1876,5298,60.0,0,0.0,20.8,28.6,31.1,2012-04-25 14:00:00.000000000,14.7,2012-02-20 06:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9025.0,AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,PM10,ugm3,1,2012,50.1,340506.7505,6791,77.0,0,0.0,46.0,106.6,248.5,2012-02-01 13:00:00.000000000,5.5,2012-08-26 16:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9025.0,AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,PM10,ugm3,24,2012,50.1,14082.22,281,77.0,1,0.36,50.3,78.7,106.6,2012-03-10 00:00:00.000000000,13.4,2012-08-26 00:00:00.000000000,1,ANTIOQUIA,MEDELLÍN,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,PLiquida,mm,1,2012,0.3,1575.2,4945,56.0,0,0.0,0.0,4.4,43.2,2012-10-13 17:00:00.000000000,0.0,2012-01-05 15:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,TAire,Celsius,24,2012,21.5,4517.13,210,57.0,0,0.0,21.6,23.6,24.1,2012-04-25 00:00:00.000000000,18.7,2012-01-18 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9060.0,AMVA,POLITÉCNICO JIC (S),6.211806,-75.581111,PM2.5,ugm3,24,2011,20.5,4791.31,234,64.0,0,0.0,19.8,37.5,45.1,2011-04-29 00:00:00.000000000,5.7,2011-09-20 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,PM2.5,ugm3,24,2011,23.0,5227.74,227,62.0,0,0.0,22.1,37.9,44.1,2011-05-12 00:00:00.000000000,12.6,2011-10-23 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,PM2.5,ugm3,1,2011,23.0,126638.0,5512,63.0,0,0.0,21.0,55.0,78.0,2011-05-11 21:00:00.000000000,1.0,2011-05-09 16:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,PM2.5,ugm3,24,2011,23.2,4615.22,199,55.0,0,0.0,23.1,38.1,40.4,2011-10-05 00:00:00.000000000,7.9,2011-04-22 00:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,PM2.5,ugm3,1,2011,23.3,107035.0,4597,52.0,0,0.0,21.0,59.0,95.0,2011-08-20 09:00:00.000000000,1.0,2011-06-15 19:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM2.5,ugm3,24,2011,23.7,7135.78,301,82.0,0,0.0,23.7,35.2,43.2,2011-02-16 00:00:00.000000000,8.5,2011-04-22 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM2.5,ugm3,1,2011,23.7,171946.8696,7259,83.0,0,0.0,22.0,52.0,108.0,2011-01-12 09:00:00.000000000,2.0,2011-04-21 19:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9085.0,AMVA,HOSPITAL S.V. PAUL,6.436,-75.333431,PM10,ugm3,24,2011,31.0,2723.68,88,72.0,0,0.0,29.1,69.5,86.9,2011-06-08 00:00:00.000000000,8.6,2011-11-02 00:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
9103.0,AMVA,EST-CENTRO ADTVO.,6.158139,-75.641583,PM10,ugm3,24,2011,33.2,2857.71,86,70.0,0,0.0,32.6,52.2,53.9,2011-08-25 00:00:00.000000000,13.2,2011-05-15 00:00:00.000000000,0,ANTIOQUIA,LA ESTRELLA,Fija
9101.0,AMVA,HOSPITAL STA. MARG.,6.352639,-75.508139,PM10,ugm3,24,2011,34.3,3016.66,88,72.0,0,0.0,34.1,54.4,56.4,2011-05-30 00:00:00.000000000,4.9,2011-06-20 00:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
99999.0,AMVA,ITA-PLANTA TRATAMIENTO,6.193806,-75.59125,PM10,ugm3,24,2011,34.5,2897.82,84,69.0,0,0.0,33.4,54.7,77.4,2011-08-19 00:00:00.000000000,17.9,2011-09-18 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
8995.0,AMVA,MED-AGUINAGA,6.2531,-75.568636,PM2.5,ugm3,1,2011,34.7,184024.2861,5296,60.0,0,0.0,28.5,109.8,427.7,2011-06-30 18:00:00.000000000,0.4,2011-03-04 19:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
8995.0,AMVA,MED-AGUINAGA,6.2531,-75.568636,PM2.5,ugm3,24,2011,34.7,7706.8,222,61.0,20,9.01,31.1,92.7,109.0,2011-07-13 00:00:00.000000000,12.0,2011-04-22 00:00:00.000000000,20,ANTIOQUIA,MEDELLÍN,Fija
30422.0,CORANTIOQUIA,CA. BARBOSA 2011,6.406389,-75.392222,PM10,ugm3,24,2011,34.7,208.0,6,3.0,0,0.0,33.5,45.0,45.0,2011-02-22 00:00:00.000000000,22.0,2011-02-02 00:00:00.000000000,0,ANTIOQUIA,BARBOSA,Indicativa
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,HAire2,perc,1,2011,71.3,29101.26677,408,5.0,0,0.0,78.1,94.5,95.5,2011-11-19 03:00:00.000000000,8.6,2011-12-09 19:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PM10,ugm3,24,2011,37.4,12688.18,339,93.0,0,0.0,37.1,55.0,68.6,2011-03-15 00:00:00.000000000,15.8,2011-04-22 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PM10,ugm3,1,2011,37.5,306468.2774,8163,93.0,0,0.0,35.0,83.0,411.0,2011-04-23 04:00:00.000000000,2.0,2011-04-23 02:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
30424.0,CORANTIOQUIA,CA. COPACABANA 2011,6.378611,-75.486944,PM10,ugm3,24,2011,38.4,384.0,10,5.0,0,0.0,39.5,61.8,65.0,2011-10-15 00:00:00.000000000,13.0,2011-09-18 00:00:00.000000000,0,ANTIOQUIA,COPACABANA,Indicativa
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,NO2,ugm3,24,2011,37.2,10636.29,286,78.0,0,0.0,31.7,87.1,108.5,2011-12-17 00:00:00.000000000,5.5,2011-10-16 00:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,NO2,ugm3,1,2011,37.2,249149.5987,6691,76.0,0,0.0,30.1,115.5,195.6,2011-02-24 12:00:00.000000000,0.1,2011-01-26 23:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,O3,ugm3,1,2011,34.3,222463.7666,6491,74.0,234,3.6,19.6,137.7,213.9,2011-02-22 14:00:00.000000000,2.0,2011-06-24 03:00:00.000000000,107,ANTIOQUIA,ENVIGADO,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,TAire2,Celsius,1,2012,21.4,31004.2353,1450,17.0,0,0.0,20.6,28.1,29.5,2012-11-03 14:00:00.000000000,15.2,2012-12-18 04:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9104.0,AMVA,SAB-CENTRO ADTVO.,6.153472,-75.619556,TAire2,Celsius,24,2012,21.4,1283.47,60,16.0,0,0.0,21.5,23.0,23.3,2012-12-10 00:00:00.000000000,18.6,2012-11-18 00:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,O3,ugm3,8,2011,34.3,221397.2,6459,74.0,405,6.27,27.5,97.1,139.5,2011-01-22 17:00:00.000000000,2.0,2011-06-15 06:00:00.000000000,95,ANTIOQUIA,ENVIGADO,Fija
9057.0,AMVA,CAL-PLAZA MERCADO (S),6.094611,-75.638,PM10,ugm3,24,2011,39.0,3354.84,86,70.0,0,0.0,39.2,59.1,60.2,2011-08-25 00:00:00.000000000,20.1,2011-04-30 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,HAire2,perc,1,2011,74.4,98015.97903,1317,15.0,0,0.0,79.3,90.4,91.2,2011-12-07 06:00:00.000000000,26.1,2011-12-22 17:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,HAire2,perc,24,2011,74.5,4022.66,54,15.0,0,0.0,74.6,82.2,83.9,2011-12-05 00:00:00.000000000,59.4,2011-12-22 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,HAire2,perc,24,2011,76.5,994.44,13,4.0,0,0.0,76.7,84.1,84.2,2011-11-18 00:00:00.000000000,64.8,2011-12-02 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9102.0,AMVA,CORANTIOQUIA,6.252472,-75.586083,PM10,ugm3,24,2011,43.4,3513.81,81,66.0,0,0.0,42.0,68.6,76.0,2011-11-11 00:00:00.000000000,24.6,2011-06-26 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
8995.0,AMVA,MED-AGUINAGA,6.2531,-75.568636,PM10,ugm3,24,2011,43.5,3869.31,89,73.0,1,1.12,44.7,85.7,119.8,2011-05-12 00:00:00.000000000,10.1,2011-07-17 00:00:00.000000000,1,ANTIOQUIA,MEDELLÍN,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM10,ugm3,1,2011,48.6,373301.759,7681,88.0,0,0.0,45.0,108.0,264.0,2011-01-12 09:00:00.000000000,2.0,2011-05-16 17:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM10,ugm3,24,2011,48.6,15457.77,318,87.0,0,0.0,49.1,72.9,77.4,2011-02-23 00:00:00.000000000,13.8,2011-04-22 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM10,ugm3,24,2011,49.2,12210.09,248,68.0,0,0.0,48.9,74.9,89.0,2011-06-30 00:00:00.000000000,10.7,2011-04-22 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM10,ugm3,1,2011,49.6,297791.0,6006,69.0,0,0.0,44.0,120.0,425.0,2011-07-06 18:00:00.000000000,1.0,2011-04-23 17:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9060.0,AMVA,POLITÉCNICO JIC (S),6.211806,-75.581111,PM10,ugm3,24,2011,50.6,4299.89,85,70.0,1,1.18,50.0,81.5,110.2,2011-06-29 00:00:00.000000000,8.1,2011-09-18 00:00:00.000000000,1,ANTIOQUIA,MEDELLÍN,Fija
99999.0,AMVA,BEL-SUB. EPM,6.339347,-75.564006,PM10,ugm3,24,2011,50.8,1372.25,27,7.0,0,0.0,52.3,69.0,73.0,2011-01-26 00:00:00.000000000,35.8,2011-01-02 00:00:00.000000000,0,ANTIOQUIA,BELLO,Fija
99999.0,AMVA,BEL-SUB. EPM,6.339347,-75.564006,PM10,ugm3,1,2011,51.1,33502.04699,655,7.0,0,0.0,47.0,102.7,182.8,2011-01-05 06:00:00.000000000,10.6,2011-01-10 22:00:00.000000000,0,ANTIOQUIA,BELLO,Fija
